TARGET_WINS,BATTING_2B,BATTING_3B,BATTING_HR,BATTING_BB,BATTING_SO,BASERUN_SB,PITCHING_H,PITCHING_HR,PITCHING_BB,PITCHING_SO,FIELDING_E,FIELDING_DP,BATTING_1B,BATTING_TB,WHGP,PITCHING_SO_BB,BATTING_BB_SO,BsR
67,280,34,150,509,1103,65,1477,150,509,1103,118,158,1013,2275,12.25925926,2.166994106,0.461468722,736.9112848
76,325,54,157,561,1108,85,1504,157,561,1108,91,190,968,2408,12.74691358,1.975044563,0.50631769,802.560351
89,216,96,35,456,415,245,1877,42,547,498,492,152,1217,2077,14.96296296,0.910420475,1.098795181,681.1362254
77,193,108,14,348,627,152,1744,17,415,747,335,98,1149,1915,13.32716049,1.8,0.555023923,565.7071151
66,164,74,12,367,677,119,1398,13,391,722,291,98,1062,1660,11.04320988,1.846547315,0.542097489,458.3402298
70,191,107,25,525,530,231,1507,26,556,561,314,111,1100,1903,12.7345679,1.008992806,0.990566038,609.3326051
85,206,89,26,590,569,223,1478,28,625,602,302,107,1075,1858,12.98148148,0.9632,1.036906854,608.8187686
92,212,101,18,573,556,200,1517,19,603,585,222,116,1111,1910,13.08641975,0.970149254,1.03057554,632.4502357
83,216,82,26,511,504,173,1476,28,541,534,248,101,1070,1852,12.45061728,0.987060998,1.013888889,581.140138
71,181,72,17,581,489,158,1758,22,747,629,273,99,1097,1743,15.46296296,0.842034806,1.188139059,560.7781859
93,257,97,27,496,494,140,1766,31,574,572,237,94,1145,2058,14.44444444,0.996515679,1.004048583,677.8031034
64,240,76,32,504,411,80,1558,34,530,432,241,100,1133,1969,12.88888889,0.81509434,1.226277372,639.207778
83,263,92,57,558,398,82,1816,60,587,419,202,142,1314,2344,14.83333333,0.713798978,1.40201005,857.2580284
87,284,73,43,627,405,92,1747,45,660,426,210,108,1261,2220,14.85802469,0.645454545,1.548148148,820.1600058
90,331,80,37,639,421,105,1775,39,672,443,196,149,1239,2289,15.10493827,0.65922619,1.517814727,857.8346349
85,291,88,53,673,406,102,1794,56,708,427,180,150,1273,2331,15.44444444,0.603107345,1.657635468,890.0590306
72,279,102,65,493,461,119,1634,68,519,485,223,147,1107,2231,13.29012346,0.934489403,1.069414317,738.8695952
74,357,102,116,548,522,100,1849,122,576,549,255,157,1183,2667,14.9691358,0.953125,1.049808429,965.1178759
79,313,95,86,485,534,103,1664,90,510,562,198,164,1088,2343,13.41975309,1.101960784,0.9082397,779.3328584
64,307,73,45,505,492,123,1612,47,531,518,232,146,1107,2120,13.22839506,0.975517891,1.026422764,702.2524757
82,312,86,86,521,561,111,1703,92,559,602,200,165,1103,2329,13.96296296,1.076923077,0.928698752,790.1210341
106,367,56,78,672,555,131,1819,82,707,584,164,158,1228,2442,15.59259259,0.82602546,1.210810811,933.9127816
100,323,89,114,673,489,75,1811,122,722,525,135,165,1162,2531,15.63580247,0.727146814,1.376278119,946.068284
87,343,58,99,673,486,77,1813,104,708,511,162,167,1223,2479,15.5617284,0.721751412,1.384773663,942.6939049
94,325,65,158,690,748,94,1783,166,726,787,155,157,1147,2624,15.48765432,1.084022039,0.922459893,982.6013009
88,230,55,144,729,611,80,1586,151,767,643,155,181,1079,2280,14.52469136,0.83833116,1.193126023,823.2961524
85,291,70,130,652,623,93,1645,137,686,655,208,155,1073,2385,14.38888889,0.954810496,1.046548957,847.6763912
95,328,68,141,698,585,69,1714,148,734,615,204,122,1092,2516,15.11111111,0.837874659,1.193162393,928.2875875
79,260,58,85,633,614,45,1562,89,666,646,196,136,1082,2116,13.75308642,0.96996997,1.030944625,731.0709905
82,210,49,81,508,582,42,1551,85,534,612,186,137,1134,2025,12.87037037,1.146067416,0.872852234,656.8977645
93,231,46,63,560,526,64,1555,66,589,553,200,194,1138,1990,13.2345679,0.938879457,1.064638783,663.5684116
93,240,50,82,547,564,64,1508,87,579,597,167,183,1052,2010,12.88271605,1.031088083,0.969858156,651.7013406
97,223,43,114,654,648,68,1519,120,688,682,163,145,1064,2095,13.62345679,0.99127907,1.009259259,719.4790161
89,246,44,108,802,594,55,1508,114,844,625,163,149,1036,2092,14.51851852,0.740521327,1.35016835,765.0043418
82,230,61,82,706,530,23,1545,86,743,558,163,150,1096,2067,14.12345679,0.751009421,1.332075472,735.0113161
92,226,54,93,790,528,41,1555,98,831,555,139,183,1105,2091,14.72839506,0.667870036,1.496212121,773.5287309
100,300,53,120,760,505,24,1680,126,799,531,126,204,1124,2363,15.30246914,0.664580726,1.504950495,891.3828446
77,243,37,109,598,552,39,1563,115,629,581,171,175,1097,2130,13.5308642,0.923688394,1.083333333,723.747569
53,200,39,108,582,636,28,1414,114,612,669,157,153,997,1946,12.50617284,1.093137255,0.91509434,623.6024331
72,226,43,95,518,634,50,1495,100,545,667,134,138,1057,2018,12.59259259,1.223853211,0.8170347,644.4735149
83,222,40,137,674,613,43,1557,144,709,645,146,167,1081,2193,13.98765432,0.909732017,1.099510604,767.8316135
86,220,53,158,677,650,45,1654,166,712,684,147,159,1141,2372,14.60493827,0.960674157,1.041538462,854.1427726
82,236,39,122,530,676,38,1522,128,558,711,127,159,1050,2127,12.83950617,1.274193548,0.784023669,689.8437869
81,241,43,115,487,713,50,1532,121,512,750,112,147,1057,2128,12.61728395,1.46484375,0.683029453,678.162319
75,198,36,158,669,766,69,1376,166,704,806,144,145,916,2052,12.83950617,1.144886364,0.873368146,677.1446017
101,215,53,180,673,867,98,1481,180,673,867,146,147,1033,2342,13.2962963,1.288261516,0.776239908,815.4541594
86,192,36,210,655,900,69,1368,211,659,906,157,115,922,2254,12.51234568,1.374810319,0.727777778,750.0555781
79,195,36,148,592,908,73,1388,148,592,908,113,124,1009,2099,12.22222222,1.533783784,0.651982379,686.8350854
85,199,57,157,517,912,60,1394,157,517,912,109,137,981,2178,11.7962963,1.764023211,0.566885965,688.5742357
89,190,27,162,554,952,57,1278,162,554,952,114,126,899,2008,11.30864198,1.718411552,0.581932773,622.5406574
88,224,45,179,551,987,41,1383,179,551,987,117,142,935,2234,11.9382716,1.791288566,0.558257345,714.5173162
91,192,36,152,626,994,37,1315,152,626,994,130,126,935,2035,11.98148148,1.587859425,0.629778672,660.0644611
103,190,39,185,521,964,26,1292,185,521,964,101,133,878,2115,11.19135802,1.850287908,0.540456432,648.793076
90,188,29,182,578,922,35,1316,182,578,922,126,130,917,2108,11.69135802,1.595155709,0.626898048,669.6970821
79,207,38,148,656,825,29,1282,148,656,825,132,142,889,2009,11.96296296,1.257621951,0.795151515,653.212907
91,214,38,179,540,854,35,1399,179,540,854,106,156,968,2226,11.9691358,1.581481481,0.632318501,712.9384856
89,186,33,127,502,824,18,1300,132,521,856,100,142,906,1885,11.24074074,1.642994242,0.609223301,562.2189785
85,213,32,157,509,722,28,1400,157,509,722,112,144,998,2148,11.78395062,1.418467583,0.70498615,678.8415991
72,200,35,131,436,784,67,1375,131,436,784,158,155,1009,2038,11.17901235,1.798165138,0.556122449,615.4505996
58,174,40,127,390,888,64,1389,129,397,905,176,144,1022,1998,11.02469136,2.279596977,0.439189189,586.6560219
74,208,38,102,453,735,108,1419,103,456,740,169,162,1062,2000,11.57407407,1.622807018,0.616326531,615.9431708
74,228,45,166,452,764,60,1480,166,452,764,140,153,1041,2296,11.92592593,1.690265487,0.591623037,725.5126009
86,218,34,129,563,695,90,1520,129,563,695,117,177,1139,2193,12.85802469,1.234458259,0.810071942,741.6823529
86,222,35,165,579,819,177,1464,166,583,824,121,185,1033,2242,12.63580247,1.413379074,0.706959707,744.9547152
84,232,53,143,645,844,75,1543,143,645,844,129,165,1115,2310,13.50617284,1.308527132,0.764218009,814.2018385
89,220,43,97,600,743,91,2036,144,892,1104,97,162,1010,1967,18.07407407,1.237668161,0.807537012,641.6657637
83,237,40,177,470,807,93,1489,177,470,807,115,165,1035,2337,12.09259259,1.717021277,0.582403965,746.6958152
92,283,53,156,508,831,93,1530,156,508,831,124,142,1038,2387,12.58024691,1.635826772,0.611311673,785.64922
104,254,46,187,602,941,106,1529,187,602,941,124,162,1042,2436,13.15432099,1.563122924,0.639744952,834.1727918
85,256,45,203,529,932,75,1431,204,532,938,142,153,918,2377,12.11728395,1.763157895,0.567596567,760.4882875
87,234,30,198,613,885,138,1447,198,613,885,108,163,985,2335,12.71604938,1.443719413,0.692655367,783.5372158
98,274,32,225,653,913,106,1535,225,653,913,122,147,1004,2548,13.50617284,1.398162328,0.715224535,888.7684316
88,213,28,143,588,841,87,1358,143,588,841,109,129,974,2056,12.01234568,1.430272109,0.699167658,664.6393637
59,198,24,116,585,899,103,1315,116,585,899,130,153,977,1909,11.72839506,1.536752137,0.650723026,606.6663735
79,241,32,172,634,952,82,1418,172,634,952,131,178,973,2239,12.66666667,1.501577287,0.665966387,752.3471993
84,259,26,209,699,1185,109,1372,209,699,1185,104,171,878,2310,12.78395062,1.69527897,0.589873418,784.297425
75,256,16,182,675,1055,66,1411,182,675,1055,116,164,957,2245,12.87654321,1.562962963,0.639810427,766.1208841
85,282,38,178,765,1122,104,1546,178,765,1122,132,148,1048,2438,14.2654321,1.466666667,0.681818182,898.5725128
68,257,33,179,620,1110,82,1524,201,698,1249,119,161,886,2215,13.71604938,1.789398281,0.558558559,723.9047864
79,268,32,176,578,1164,161,1415,176,578,1164,91,146,939,2275,12.30246914,2.01384083,0.496563574,743.9034396
65,306,29,165,455,1070,122,1494,165,455,1070,115,164,994,2353,12.0308642,2.351648352,0.425233645,746.752151
69,291,34,213,461,1056,109,1451,214,464,1063,107,156,904,2440,11.82098765,2.290948276,0.43655303,761.2556874
79,307,41,177,562,982,83,1553,177,562,982,105,171,1028,2473,13.05555556,1.747330961,0.572301426,838.3014918
66,291,60,139,466,972,133,1439,139,466,972,131,165,949,2267,11.75925926,2.08583691,0.479423868,708.0836845
55,267,37,125,365,1041,65,1356,126,367,1047,143,149,919,2064,10.63580247,2.852861035,0.3506244,593.0092338
43,201,39,153,443,1099,98,1312,153,443,1099,138,194,919,2050,10.83333333,2.480812641,0.403093722,608.022789
72,284,54,201,518,1144,86,1531,201,518,1144,144,160,992,2526,12.64814815,2.208494208,0.452797203,831.5563096
71,283,45,168,384,1038,66,1521,168,384,1038,110,171,1025,2398,11.75925926,2.703125,0.369942197,742.9440777
95,294,40,203,430,1133,60,1548,203,430,1133,106,162,1011,2531,12.20987654,2.634883721,0.379523389,806.8289432
62,224,99,38,324,677,354.4189108,2064,57,486,1016,668,21.66356849,1015,1912,15.74074074,2.090534979,0.478581979,535.5058681
115,232,107,70,493,561,256,2186,92,649,739,491,117.7093482,1251,2316,17.5,1.138674884,0.878787879,800.2552187
84,219,89,63,380,490,239,1950,78,470,606,573,117.4150377,1206,2163,14.9382716,1.289361702,0.775510204,685.4176658
64,197,31,94,498,1054,117,1356,94,498,1054,122,130,1034,1897,11.44444444,2.116465863,0.472485769,584.9517112
76,242,33,163,586,1038,148,1640,185,664,1176,130,162,1010,2245,14.22222222,1.771084337,0.564547206,746.195846
80,240,30,150,553,1122,99,1413,150,553,1122,111,187,993,2163,12.13580247,2.028933092,0.492869875,700.42869
92,272,28,136,686,1074,115,1410,136,686,1074,119,167,974,2146,12.9382716,1.565597668,0.638733706,737.4535928
54,277,36,114,525,1120,115,1381,114,525,1120,129,177,954,2072,11.7654321,2.133333333,0.46875,653.6429433
64,266,44,128,479,1145,92,1465,128,479,1145,127,150,1027,2203,12,2.39039666,0.418340611,700.9831003
79,276,29,161,543,1191,169,1459,162,546,1198,126,145,984,2267,12.37654321,2.194139194,0.455919395,738.8671173
79,280,32,146,595,1130,177,1433,146,595,1130,106,163,975,2215,12.51851852,1.899159664,0.526548673,735.2899226
91,292,44,157,515,978,150,1459,157,515,978,78,162,966,2310,12.18518519,1.899029126,0.526584867,744.246954
83,275,32,148,499,968,96,1447,148,499,968,86,153,992,2230,12.01234568,1.93987976,0.515495868,711.6659727
83,306,32,128,512,918,96,1499,128,512,918,103,177,1033,2253,12.41358025,1.79296875,0.557734205,736.9267013
78,309,42,182,497,1249,110,1454,182,497,1249,126,166,921,2393,12.04320988,2.513078471,0.397918335,761.6649114
65,172,48,106,499,816,43,1404,107,505,826,175,151,1061,1973,11.78395062,1.635643564,0.611519608,616.6340241
66,170,39,62,456,938,39,1184,62,456,938,162,100,913,1618,10.12345679,2.057017544,0.486140725,450.5203933
66,162,41,70,381,872,40,1214,70,381,872,149,124,941,1668,9.845679012,2.288713911,0.436926606,451.5050582
65,188,42,97,502,877,90,1299,97,502,877,166,130,972,1862,11.11728395,1.747011952,0.572405929,562.8005031
72,203,35,112,491,885,90,1405,112,491,885,174,126,1055,2014,11.7037037,1.802443992,0.55480226,631.4321724
69,259,46,93,537,934,88,1372,93,537,934,157,120,974,2002,11.78395062,1.739292365,0.574946467,632.9437273
72,205,28,66,479,988,44,1233,66,479,988,152,129,934,1692,10.56790123,2.06263048,0.484817814,488.5329342
81,208,40,104,699,972,101,1284,104,699,972,150,136,932,1884,12.24074074,1.39055794,0.719135802,625.3228792
79,250,47,129,598,911,114,1446,129,598,911,138,144,1020,2177,12.61728395,1.523411371,0.656421515,727.7594418
79,230,52,71,478,888,101,1319,71,478,888,104,152,966,1866,11.09259259,1.857740586,0.538288288,559.2211712
89,247,40,142,555,960,118,1524,150,588,1016,121,160,1010,2192,13.03703704,1.727891156,0.578125,716.4944286
82,216,35,134,469,962,92,1391,134,469,962,112,140,1006,2079,11.48148148,2.051172708,0.487525988,641.8924234
81,222,41,110,471,864,108,1441,110,471,864,108,161,1068,2075,11.80246914,1.834394904,0.545138889,652.6861015
64,219,54,85,526,767,134,1419,86,529,772,138,167,1052,1992,12.02469136,1.459357278,0.685788787,635.7645895
80,195,50,66,530,719,150,1401,66,530,719,140,155,1090,1894,11.91975309,1.356603774,0.73713491,603.2307771
81,263,60,114,515,839,187,1405,114,515,839,142,136,968,2130,11.85185185,1.629126214,0.613825983,673.9346888
74,231,45,70,434,743,178,1408,70,434,743,132,109,1062,1939,11.37037037,1.711981567,0.584118439,589.1158609
89,224,52,49,461,745,190,1382,49,461,745,137,146,1057,1857,11.37654321,1.616052061,0.618791946,564.9344901
92,230,67,75,537,750,193,1437,75,534,745,139,144,1074,2035,12.16666667,1.395131086,0.716,662.0083953
90,236,52,66,501,719,119,2056,97,738,1059,128,119,1042,1934,17.24691358,1.43495935,0.696801113,605.5069166
77,236,48,74,435,830,140,1342,74,435,830,136,154,984,1896,10.9691358,1.908045977,0.524096386,560.6860745
85,239,60,97,517,869,164,1412,97,517,869,147,165,1016,2062,11.90740741,1.680851064,0.594936709,655.3416997
80,222,67,79,494,837,105,1465,79,494,837,133,160,1097,2058,12.09259259,1.694331984,0.590203106,660.2275731
83,261,42,121,477,873,96,1457,121,477,873,152,159,1033,2165,11.9382716,1.830188679,0.546391753,686.4755131
96,244,32,125,536,916,163,1388,125,536,916,130,108,987,2071,11.87654321,1.708955224,0.585152838,659.3593602
76,238,28,122,526,936,162,1386,122,526,936,115,113,998,2046,11.80246914,1.779467681,0.561965812,647.959983
82,239,31,96,474,840,198,1338,96,474,840,138,124,972,1927,11.18518519,1.772151899,0.564285714,582.6471129
86,239,28,97,530,860,144,1316,97,530,860,140,121,952,1902,11.39506173,1.622641509,0.61627907,587.0503858
75,209,32,94,548,997,179,1301,94,548,997,131,124,966,1856,11.41358025,1.819343066,0.549648947,574.7822816
65,240,43,79,502,1027,125,1345,79,502,1027,161,129,983,1908,11.40123457,2.045816733,0.488802337,585.9621688
81,255,38,96,506,1025,139,1350,96,506,1025,112,125,961,1969,11.45679012,2.0256917,0.493658537,607.8819992
85,288,37,138,497,911,103,1459,138,497,911,125,141,996,2235,12.07407407,1.832997988,0.545554336,715.2717046
93,355,35,169,555,1011,175,2181,238,782,1424,101,155,989,2480,18.29012346,1.820971867,0.548961424,835.9865218
86,293,25,123,637,1116,198,1775,138,717,1256,136,135,1137,2290,15.38271605,1.751743375,0.57078853,816.0532562
82,297,29,129,554,1057,180,1445,129,554,1057,138,130,990,2187,12.33950617,1.907942238,0.524124882,715.800829
84,314,40,133,633,1085,171,1427,133,633,1085,131,169,940,2220,12.71604938,1.714060032,0.583410138,747.5537857
102,326,28,166,621,1122,155,1578,166,621,1122,108,144,1058,2458,13.57407407,1.806763285,0.553475936,863.1979175
97,293,23,168,728,1138,166,1463,168,728,1138,106,168,979,2306,13.52469136,1.563186813,0.639718805,817.7409511
72,289,36,249,673,1129,114,1547,249,673,1129,133,149,973,2655,13.7037037,1.67756315,0.596102746,932.3305596
93,313,29,208,581,1119,64,1500,208,581,1119,110,138,950,2495,12.84567901,1.925989673,0.519213584,835.8154582
84,291,32,167,589,1120,71,1441,167,589,1120,83,149,951,2297,12.5308642,1.901528014,0.525892857,761.0216366
87,308,30,191,557,1021,66,1466,191,557,1021,95,149,937,2407,12.48765432,1.833034111,0.545543585,790.7229741
89,281,32,161,481,1037,115,1400,161,481,1037,89,146,926,2228,11.61111111,2.155925156,0.463837994,692.9968445
82,275,27,174,585,1076,79,1407,174,585,1076,80,164,931,2258,12.2962963,1.839316239,0.543680297,738.8918571
48,208,90,42,386,487,429,1786,54,496,626,616,50.16292784,1049,1903,14.08641975,1.262096774,0.792607803,556.4678302
71,276,42,75,456,540,305,1981,91,551,653,507,115.2688186,1246,2224,15.62962963,1.185117967,0.844444444,750.3416707
53,174,75,23,353,741,315,1506,28,433,909,622,11.33989983,955,1620,11.9691358,2.099307159,0.476383266,426.1202838
65,192,90,21,508,740,558,1756,25,601,875,722,60.90712039,1182,1920,14.54938272,1.455906822,0.686486486,625.7491116
72,242,83,42,428,666,183,1576,45,459,715,299,145,1102,2003,12.5617284,1.557734205,0.642642643,621.319172
86,212,70,30,390,533,152,1352,32,413,564,260,102,965,1719,10.89506173,1.365617433,0.731707317,476.4010767
69,179,32,98,522,901,129,1311,98,522,901,156,114,1002,1848,11.31481481,1.72605364,0.579356271,567.1625713
65,202,41,97,514,958,97,1341,97,514,958,152,162,1001,1916,11.45061728,1.86381323,0.536534447,592.3012947
86,226,40,80,493,824,131,1339,80,496,829,133,179,985,1877,11.32716049,1.671370968,0.598300971,570.5943933
80,231,27,82,562,748,89,1457,86,591,787,122,173,1045,1916,12.64197531,1.331641286,0.751336898,616.768346
88,239,40,114,644,696,105,1440,114,644,696,167,192,1047,2101,12.86419753,1.080745342,0.925287356,717.0871303
77,232,42,89,550,768,146,1448,89,550,768,152,166,1085,2031,12.33333333,1.396363636,0.716145833,665.7524849
90,259,57,65,484,650,218,1490,65,484,650,139,147,1109,2058,12.18518519,1.342975207,0.744615385,663.4977867
102,299,77,146,522,687,170,1549,146,522,687,137,145,1027,2440,12.78395062,1.316091954,0.759825328,811.8794556
85,286,79,116,528,675,207,1596,116,528,675,146,160,1115,2388,13.11111111,1.278409091,0.782222222,813.6392817
79,266,46,96,473,659,157,2355,151,744,1036,113,148,1089,2143,19.12962963,1.392473118,0.717754173,688.7352672
79,273,54,109,397,722,182,1515,109,397,722,164,178,1079,2223,11.80246914,1.818639798,0.549861496,692.3440209
91,261,49,154,473,840,128,1384,154,473,840,127,160,920,2205,11.46296296,1.77589852,0.563095238,678.8837467
76,264,45,137,474,919,97,1403,137,474,919,123,153,957,2168,11.58641975,1.938818565,0.51577802,672.518014
83,239,40,168,523,1034,125,1443,168,523,1034,131,151,996,2266,12.13580247,1.977055449,0.505802708,730.2943808
85,277,40,122,489,950,138,1437,123,492,956,125,148,989,2151,11.90740741,1.943089431,0.514736842,678.3430503
92,227,41,101,554,897,154,1428,101,554,897,111,139,1059,2040,12.2345679,1.619133574,0.61761427,664.9144266
82,290,41,117,523,969,119,1475,117,523,969,125,141,1027,2198,12.33333333,1.852772467,0.539731682,716.7617681
72,284,42,75,439,741,131,1411,75,439,741,122,164,1010,2004,11.41975309,1.687927107,0.592442645,611.1830285
84,294,35,125,428,936,100,1455,125,428,936,96,150,1001,2194,11.62345679,2.186915888,0.457264957,678.2182951
